Main_ID,RAdeg,DEdeg,PosErr,Pos_ref,Status,Spectype,Spectype_ref,Class,Compact,Compact_ref,Bursts,Bursts_ref,Mx,Mx_err,Mx_ref,Mo,Mo_err,Mo_ref,Period,Period_err,Period_ref,K2,K2_err,K2_ref,Spin period derivative,Spin period derivative_err,Spin period derivative_ref,Eccentricity,Eccentricity_err,Eccentricity_ref,Spin_period,Spin_period_err,Spin_period_ref,RV,RV_err,RV_ref,Gaia_Distance,Gaia_Distance_err_lo,Gaia_Distance_err_up,Other_Distance,Other_Distance_err,Other_Distance_ref,Merged_Dist,Globular_cluster,Comments,best_ID,HEAO_ID,HEAO_RA,HEAO_Dec,HEAO_err,HEAO_ref,UHURU4_ID,UHURU4_RA,UHURU4_Dec,UHURU4_err,UHURU4_ref,ARIEL3_ID,ARIEL3_RA,ARIEL3_Dec,ARIEL3_err,ARIEL3_ref,IGR_ID,IGR_RA,IGR_Dec,IGR_err,IGR_ref,2E_ID,2E_RA,2E_Dec,2E_err,2E_ref,ROSAT_ID,ROSAT_RA,ROSAT_Dec,ROSAT_err,ROSAT_ref,ROSATF_ID,ROSATF_RA,ROSATF_Dec,ROSATF_err,ROSATF_ref,FERMI_ID,FERMI_RA,FERMI_Dec,FERMI_err,FERMI_ref,SAX_ID,SAX_RA,SAX_Dec,SAX_err,SAX_ref,Swift_ID,Swift_RA,Swift_Dec,Swift_err,Swift_ref,XMM_ID,XMM_RA,XMM_Dec,XMM_err,XMM_ref,Chandra_ID,Chandra_RA,Chandra_Dec,Chandra_err,Chandra_ref,2MASS_ID,2MASS_RA,2MASS_Dec,2MASS_err,2MASS_ref,Gaia_ID,Gaia_RA,Gaia_Dec,Gaia_err,Gaia_ref
X Sct X-1,278.8576017596259,-7.614004545977431,7.949420478608874E-7,,confirmed,M8-9 III,2022ApJ...928L...8D,,NS,1991ApJ...370L..77K,yes,2023MNRAS.524.2477A,,,,4.0,1.0,2022ApJ...928L...8D,14904.0,864.0,2022ApJ...928L...8D,,,,,,,,,,111.001,0.004,1991ApJ...370L..77K,,,,,,,3.6,0.8,2022ApJ...928L...8D,,,,Gaia DR3 4156747212545110400,1H1832-076,278.8574,-7.5688,0.0877519747538528,,,,,,,3A 1833-078,279.1086,-7.8175,0.07117625348946736,,,,,,,,,,,,,,,,,,,,,,4FGL J1834.7-0724c,278.6833,-7.4131,0.046686,,,,,,,2SXPS J183525.8-073648,278.85778,-7.61343,6.388888756434123E-4,,4XMM J183525.8-073650,278.857597,-7.613932,9.994638888888889E-5,,,,,,,2MASS J18352582-0736501,278.85761,-7.613924,1.6666666294137637E-5,,4156747212545110400,278.8576017596259,-7.614004545977431,7.949420478608874E-7,
MAXI J1836-194,278.92499999999995,-19.516666666666666,3.8888888888888887E-4,,confirmed,M2V,2019MNRAS.482.2149L,,BH,2011ATel.3628....1M,,,8.5,3.5,2014MNRAS.439.1381R,0.65,-99.0,2014MNRAS.439.1381R,4.9,-99.0,2014MNRAS.439.1381R,,,,,,,,,,,,,,,,,,,7.0,3.0,2014MNRAS.439.1381R,7000.0,,,MAXI J1836-194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
[ZGV2011] 4,278.93309457152355,-32.98193733190457,1.1609401139948105E-7,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.464,0.139,2021MNRAS.505.5957B,9464.0,NGC 6652,GC;LMXB candidate;2011A&A...533A..33Z;,Gaia DR3 6736613945609954432,,,,,,,,,,,,,,,,RX 1832-330,278.933,-32.982,0.0064999997615814206,,,,,,,1WGA J1835.7-3259,278.9337,-32.9885,0.003611111111111111,,,,,,,4FGL J1835.7-3258,278.9396,-32.971,0.030096,,RX JB1832-330,278.926,-33.02,0.029999999205271403,,,,,,,,,,,,,,,,,,,,,,6736613945609954432,278.93309457152355,-32.98193733190457,1.1609401139948105E-7,
Cl* NGC 6652    SAW V10,278.93340949272414,-32.9914090578683,4.5237723324033956E-7,,confirmed,,,,NS,1998A&A...329L..37I,yes,1998A&A...329L..37I,,,,,,,2.15,0.02,2012ApJ...747..119E,,,,,,,,,,,,,,,,,,,9.464,0.139,2021MNRAS.505.5957B,9464.0,NGC 6652,Type I burst;1998A&A...329L..37I;,Gaia DR3 6736613773839593984,,,,,,,,,,,,,,,,RX 1832-330,278.933,-32.982,0.0064999997615814206,,,,,,,1WGA J1835.7-3259,278.9337,-32.9885,0.003611111111111111,,,,,,,4FGL J1835.7-3258,278.9396,-32.971,0.030096,,RX JB1832-330,278.926,-33.02,0.029999999205271403,,2SXPS J183544.2-325928,278.93444,-32.99112,9.444444709353977E-4,,,,,,,2CXO J183543.7-325926X,278.9322516854294,-32.99079390752111,3.8601303754922945E-4,,,,,,,6736613773839593984,278.93340949272414,-32.9914090578683,4.5237723324033956E-7,
Cl* NGC 6652    SAW V11,278.9351511763075,-32.99432475503991,6.101442442999946E-6,,confirmed,GV,2021MNRAS.506.4107P,,NS?,2021MNRAS.506.4107P,,,,,,,,,0.727,0.01,2000ApJ...530L..21D,,,,,,,,,,,,,,,,,,,9.464,0.139,2021MNRAS.505.5957B,9464.0,NGC 6652,LMXB candidate with tentative period;2001ApJ...562..363H; transitional millisecond pulsar ?;2021MNRAS.506.4107P;,Gaia DR3 6736613773834360576,,,,,,,,,,,,,,,,RX 1832-330,278.933,-32.982,0.0064999997615814206,,,,,,,1WGA J1835.7-3259,278.9337,-32.9885,0.003611111111111111,,,,,,,4FGL J1835.7-3258,278.9396,-32.971,0.030096,,RX JB1832-330,278.926,-33.02,0.029999999205271403,,,,,,,,,,,,2CXO J183544.5-325938,278.93568607916245,-32.994005641776624,1.9728859771289437E-4,,,,,,,6736613773834360576,278.9351511763075,-32.99432475503991,6.101442442999946E-6,
V* MM Ser,279.9703754259413,5.03490507237948,7.698718872335223E-8,,confirmed,M5V,2013MNRAS.432.1361C,,NS,1976IAUC.2963....1S,yes,1976IAUC.2963....1S,,,,,,,2.0,,2013MNRAS.432.1361C,38.0,,2013MNRAS.432.1361C,,,,,,,,,,92.0,4.0,2013MNRAS.432.1361C,,,,,,,,,Type I burst;1976IAUC.2963....1S,Gaia DR3 4283918823347206272,1H1837+049,279.9867,5.0368,0.0,,,,,,,3A 1837+049,279.9867,5.0368,0.0,,Ser X-1,279.99,5.036,0.005166666706403096,,,,,,,,,,,,,,,,,,,,,,Ser X-1,279.978,5.052,0.026666667064030966,,2SXPS J183952.8+050206,279.97023,5.03519,0.0012222222487131755,,,,,,,,,,,,2MASS J18395290+0502062,279.97042,5.035072,6.944444444444444E-5,,4283918823347206272,279.9703754259413,5.03490507237948,7.698718872335223E-8,
PBC J1842.3-1124,280.6254322977093,-11.399728002877854,4.232853319909838E-7,,confirmed,,,,BH,2008ATel.1716....1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4106813991504845056,,,,,,4U 1835-11,280.34208333333333,-11.306666666666667,0.3032810035525623,,,,,,,SWIFT J1842.5-1124,280.572,-11.417,0.01450000007947286,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J184217.5-112502,280.5732,-11.41747,9.722222222222222E-4,,,,,,,,,,,,,,,,,4106813991504845056,280.6254322977093,-11.399728002877854,4.232853319909838E-7,
SWIFT J1843.5-0343,280.8745971846659,-3.7167471163273427,1.2218503488434686E-7,,confirmed,,,,NS,2011ATel.3121....1S,,,,,,,,,,,,,,,,,,,,,42.5,,2011ATel.3121....1S,,,,,,,,,,,,,Gaia DR3 4258475299651715328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4258475299651715328,280.8745971846659,-3.7167471163273427,1.2218503488434686E-7,
EXO 1846-031,282.0716861216644,-3.1713676837385054,3.792534271876018E-8,,confirmed,,,,BH?,1994IAUC.6096....1Z,,,3.24,0.2,2020AAS...23515902S,,,,,,,,,,,,,,,,,,,,,,2722.0,-761.0,1473.0,4.5,,2022MNRAS.517.2801W,2722.0,,QPO;2019ATel12976....1B;,Gaia DR3 4258428501693172736,,,,,,,,,,,,,,,,IGR J18483-0311,282.072,-3.171,0.010333333412806192,,,,,,,,,,,,,,,,,,,,,,IGR J18483-0311,282.073,-3.211,0.045000000794728594,,2SXPS J184817.1-031017,282.07156,-3.17151,4.999999867545234E-4,,4XMM J184817.2-031016,282.071681,-3.171367,5.257166666666667E-5,,2CXO J184817.1-031016,282.07161943548647,-3.1713311233178394,1.9776280149045206E-4,,2MASS J18481720-0310168,282.071674,-3.171344,1.9444444527228672E-5,,4258428501693172736,282.0716861216644,-3.1713676837385054,3.792534271876018E-8,
AX J1848.8-0129,282.19999999999993,-1.4833333333333334,2.777777777777778E-4,,confirmed,,,,BH ?,2022ApJ...927..190P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,0.2,2023ApJ...948L...7B,4300.0,,,AX J1848.8-0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
SWIFT J185003.2-005627,282.51345317480866,-0.9408000817260609,3.0281556977166075E-7,,confirmed,,,,NS,2012ApJ...759....8D,yes,2012ApJ...759....8D,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,-99.0,2012ApJ...759....8D,3700.0,,Type I burst; 2012ApJ...759....8D;,Gaia DR3 4266054160293890816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1849.4-0056,282.356,-0.943,0.01474,,,,,,,2SXPS J185003.2-005623,282.51373,-0.9398,7.22222195731269E-4,,,,,,,,,,,,2MASS J18500313-0056272,282.513064,-0.940896,1.9444444527228672E-5,,4266054160293890816,282.51345317480866,-0.9408000817260609,3.0281556977166075E-7,
4U 1850-086,283.2699086853878,-8.704902161022517,5.520440638065339E-8,,confirmed,WD,2015ApJ...798..117P,,NS,2014ATel.5972....1I,yes,2014ATel.5972....1I,,,,0.55,,2015ApJ...798..117P,0.343,0.00111,1986Ap&SS.126...89P,0.01,,2015ApJ...798..117P,,,,0.018,,2015ApJ...798..117P,,,,,,,,,,7.382,0.24,2021MNRAS.505.5957B,7382.0,NGC 6712,GC;Type I burst;2014ATel.5972....1I;,Gaia DR3 4203849053798530048,1H1850-087,283.2725,-8.7077,0.0,,,,,,,3A 1850-087,283.2725,-8.7077,0.0,,4U 1850-087,283.27,-8.706,0.010000000397364298,,2E 4151,282.58624999999995,-8.766111111111112,0.008611111111111111,,,,,,,,,,,,4FGL J1853.2-0841,283.3115,-8.6839,0.143327,,4U 1850-087,283.27,-8.694,0.03333333333333333,,2SXPS J185304.6-084219,283.26924,-8.70538,9.722222222222222E-4,,4XMM J185304.7-084220,283.269955,-8.705701,9.431694444444444E-5,,,,,,,2MASS J18530452-0842198,283.268849,-8.705504,3.05555553899871E-5,,4203849053798530048,283.2699086853878,-8.704902161022517,5.520440638065339E-8,
INTREF   948,284.15,5.3,2.777777777777778E-4,,confirmed,,,,BH?,2015ATel.7233....1S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTREF   948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XTE J1856+053,284.169,5.321,0.03166666626930237,,2SXPS J185635.6+051759,284.14857,5.29986,0.001194444497426351,,,,,,,,,,,,,,,,,0,,,,
SWIFT J1858.6-0814,284.6454620108632,-8.237486011442645,1.8574711349275378E-7,,confirmed,III ?,2021MNRAS.503.5600B,,NS,2020MNRAS.499..793B,yes,2020MNRAS.499..793B,,,,0.278,0.095,2022MNRAS.514.1908K,21.3,3.89E-4,2021MNRAS.503.5600B,,,,,,,,,,,,,,,,,,,12.8,0.8,2020MNRAS.499..793B,12800.0,,Type I burst;2020MNRAS.499..793B;,Gaia DR3 4203799300867262720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203799300867262720,284.6454620108632,-8.237486011442645,1.8574711349275378E-7,
V* V406 Vul,284.6733,22.6582,1.388888888888889E-4,,confirmed,K5-7V,2022MNRAS.517.1476Y,,BH,1999AAS...19512602F,,,7.8,1.9,2022MNRAS.517.1476Y,0.55,0.16,2022MNRAS.517.1476Y,6.62,0.072,2022MNRAS.517.1476Y,550.0,59.0,2022MNRAS.517.1476Y,,,,,,,,,,115.0,42.0,2022MNRAS.517.1476Y,,,,,,,,,,V* V406 Vul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XTE J1859+226,284.673,22.653,0.026666667064030966,,,,,,,,,,,,2CXO J185841.4+223929,284.67286963578533,22.658310620766272,2.3575935425056526E-4,,,,,,,0,,,,
2MAXI J1900-248,285.0249999999999,-24.916666666666668,2.777777777777778E-4,,confirmed,,,,NS,2005ATel..523....1M,yes,2005AAS...207.3204S,,,,,,,1.39,1.4E-6,2006ApJ...638..963K,,,,,,,0.002,-99.0,2006ApJ...638..963K,0.00265,3.5E-14,2006ApJ...638..963K,,,,,,,,,,,,Type I burst;2005AAS...207.3204S;,2MAXI J1900-248,,,,,,,,,,,,,,,,HETE J1900.1-2455,285.038,-24.92,0.005166666706403096,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J190008.5-245514,285.03579,-24.92074,4.999999867545234E-4,,,,,,,,,,,,,,,,,0,,,,
XTE J1901+014,285.4174784215754,1.4407260761422007,1.9790834009469034E-4,,confirmed,O8V-K5III,2010A&A...510A..61T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,2010A&A...510A..61T,47000.0,,,2CXO J190140.1+012626,,,,,,4U 1857+01,285.61958333333337,1.3341666666666665,0.5971259110392751,,,,,,,XTE J1901+014,285.418,1.441,0.013833333055178323,,,,,,,,,,,,,,,,,4FGL J1900.8+0118,285.2123,1.3113,0.215731,,XTE J1901+014,285.412,1.449,0.05,,2SXPS J190140.1+012624,285.4171,1.44022,9.722222222222222E-4,,4XMM J190140.1+012625,285.417391,1.440346,5.278763888888889E-4,,2CXO J190140.1+012626,285.4174784215754,1.4407260761422007,1.9790834009469034E-4,,,,,,,0,,,,
4U 1857+01,287.1124,0.1688,,,confirmed,M5-WD,2007ApJ...665L.147J,,NS,1985A&A...147L...3C,yes,1985A&A...147L...3C,,,,,,,1.33,-99.0,2017ApJ...840....9M,,,,,,,,,,,,,,,,,,,,,,,,Type I burst;1985A&A...147L...3C;,4U 1857+01,1H1905+000,287.1202,0.1705,0.0,,,,,,,3A 1905+000,287.1202,0.1705,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
[KRL2007b] 353,287.2226272771388,9.384522635000916,7.370225105056432E-4,,confirmed,A-K,2006MNRAS.365.1387C,,BH,2004ApJ...609..977G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J190853.4+092304X,,,,,,,,,,,,,,,,XTE J1908+094,287.221,9.385,0.013999999562899271,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J190853.3+092304,287.22228,9.38461,9.166666534211901E-4,,,,,,,2CXO J190853.4+092304X,287.2226272771388,9.384522635000916,7.370225105056432E-4,,,,,,,0,,,,
MAXI J1910-057,287.595,-5.7989,8.333333333333333E-5,,confirmed,K-M,2016cosp...41E2124Y,,BH?,2013ApJ...778..155R,,,9.98,3.67,2023AdSpR..71.1045N,,,,6.2,-1.0,2012ATel.4347....1C,,,,,,,,,,,,,,,,,,,5.1,3.2,2023AdSpR..71.1045N,5100.0,,,MAXI J1910-057,,,,,,,,,,,,,,,,SWIFT J1910.2-0546,287.576,-5.785,0.08100000222524006,,,,,,,,,,,,1RXS  J191024.6-054700,287.60251,-5.78333,0.0038888888888888888,,,,,,,,,,,,2SXPS J191022.8-054755,287.59523,-5.79883,9.722222222222222E-4,,4XMM J191022.8-054755,287.595134,-5.798636,2.8493194444444446E-4,,,,,,,,,,,,0,,,,
X Aql X-1,287.8169,0.585,8.305555555555556E-8,,confirmed,,,,NS,2008ApJS..179..360G,yes,2008ApJS..179..360G,,,,,,,18.7,0.06,2000AJ....120..943W,,,,,,,,,,0.00182,3.0E-9,2008ApJ...674L..41C,,,,5683.0,-2369.0,3091.0,,,,5683.0,,Type I burst;2008ApJS..179..360G;,X Aql X-1,,,,,,,,,,,3A 1908+005,287.8182,0.5837,0.0,,Aql X-1,287.817,0.585,0.005000000198682149,,,,,,,1WGA J1911.2+0035,287.8162,0.5868,0.003611111111111111,,,,,,,,,,,,Aql X-1,287.831,0.597,0.026666667064030966,,2SXPS J191115.9+003504,287.81659,0.58464,2.499999933772617E-4,,4XMM J191116.0+003505,287.816862,0.584917,7.119944444444444E-5,,2CXO J191116.0+003505,287.81676894637235,0.5849783204994735,1.9731445917536494E-4,,2MASS J19111604+0035058,287.816857,0.584958,2.5000000993410745E-5,,4264296556603631872,287.81689672816543,0.5849405861662318,8.317549195554522E-8,
Granat 1915+105,288.798149,10.945807,2.2222221725516848E-5,,confirmed,KM,2013ApJ...768..185S,,BH,1994AIPC..304..210H,,,10.1,0.6,2013ApJ...768..185S,0.47,0.27,2013ApJ...768..185S,812.0,3.84,2013ApJ...768..185S,126.0,1.0,2013ApJ...768..185S,,,,,,,,,,11.0,4.5,2013ApJ...768..185S,,,,,,,,,,2MASS J19151155+1056449,,,,,,,,,,,,,,,,GRS 1915+105,288.798,10.946,0.0028333333631356556,,,,,,,1WGA J1915.2+1056,288.8008,10.945,0.013888888888888888,,,,,,,,,,,,GRS 1915+105,288.818,10.948,0.026666667064030966,,2SXPS J191511.5+105644,288.79821,10.94562,9.722222222222222E-4,,4XMM J191511.5+105644,288.798124,10.945806,6.725666666666666E-5,,,,,,,2MASS J19151155+1056449,288.798149,10.945807,2.2222221725516848E-5,,0,,,,
V* V1405 Aql,289.70469424354434,-5.232551541773871,1.9334576196140717E-7,,confirmed,,,,NS,2001ApJ...549L..85G,yes,2001ApJ...549L..85G,,,,0.047,,1986ApJ...304..231N,0.834,6.0E-5,2001MNRAS.322..827H,,,,,,,,,,0.00368,3.0E-6,2001ApJ...549L..85G,,,,,,,,,,,,Type I burst;2001ApJ...549L..85G;,Gaia DR3 4211397063611837312,1H1916-053,289.7051,-5.2376,0.0,,,,,,,3A 1916-053,289.7051,-5.2376,0.0,,4U 1916-053,289.699,-5.236,0.007333333293596904,,,,,,,1WGA J1918.7-0514,289.6988,-5.2333,0.013888888888888888,,,,,,,,,,,,4U 1916-053,289.684,-5.234,0.02833333412806193,,2SXPS J191848.8-051358,289.70371,-5.23303,0.0010833333598242866,,,,,,,,,,,,,,,,,4211397063611837312,289.70469424354434,-5.232551541773871,1.9334576196140717E-7,
4U 1918+15,290.071,14.705,,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4U 1918+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2MAXI J1922-171,290.65416666666664,-17.28388888888889,3.8888888888888887E-4,,confirmed,,,,NS,2012ApJ...759....8D,yes,2012ApJ...759....8D,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,-99.0,2012ApJ...759....8D,4800.0,,Type I burst;2012ApJ...759....8D;,2MAXI J1922-171,,,,,,,,,,,,,,,,SWIFT J1922.7-1716,290.654,-17.284,0.025166666507720946,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J192236.9-171702,290.6541,-17.28405,7.500000132454766E-4,,,,,,,,,,,,,,,,,0,,,,
IGR J19308+0530,292.7114821729521,5.516138291888063,6.171609792444442E-9,,confirmed,F8-G0V-III,2018A&A...618A.150F,,WD / NS ?,2013MNRAS.431L..10R,,,,,,,,,14.7,0.001,2013MNRAS.431L..10R,91.4,1.4,2013MNRAS.431L..10R,,,,,,,,,,-46.5,1.2,2013MNRAS.431L..10R,328.0,-3.0,2.0,,,,328.0,,Ambiguity between CV and LMXB/IMXB;2018A&A...618A.150F;,Gaia DR3 4294249387962232576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J193050.7+053057,292.71141,5.51598,0.0010277777910232544,,,,,,,2CXO J193050.7+053058,292.71150821396145,5.516113195738029,2.2009350604328422E-4,,2MASS J19305075+0530582,292.711496,5.516191,2.777777819169892E-5,,4294249387962232576,292.7114821729521,5.516138291888063,6.171609792444442E-9,
[GPG2012] X1,295.537239,40.187476,3.880108333333333E-4,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,2011ApJ...729L..10B,2340.0,,qLMXB ?;2012ApJ...745...57G;,4XMM J194208.9+401114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J1942.1+4011,295.539,40.1984,0.043233,,,,,,,,,,,,4XMM J194208.9+401114,295.537239,40.187476,3.880108333333333E-4,,,,,,,,,,,,0,,,,
INTREF   989,295.6583,-3.9,,,confirmed,,,,NS,1983PASJ...35..531M,yes,1983PASJ...35..531M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type I bursts;1983PASJ...35..531M;,INTREF   989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
IGR J19566+0326,298.99999999999994,3.4333333333333336,2.777777777777778E-4,,confirmed,K-MV,2017ApJ...851..114R,,NS,2019MNRAS.486.1620B,,,,,,,,,1.01,1.7E-5,2022MNRAS.516L..76S,,,,,,,0.014,-99.0,2022MNRAS.516L..76S,0.00319,3.0E-12,2022MNRAS.516L..76S,,,,,,,5.0,2.0,2017ApJ...851..114R,5000.0,,donor is brown dwarf ? Triple system?;2022MNRAS.516L..76S;UCXB?;2022MNRAS.516L..76S;,IGR J19566+0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
V* V1408 Aql,299.85,11.7083,3.1666666666666666E-8,,confirmed,,,,BH,1987ApJ...312..739T,,,5.0,1.0,2021RAA....21..214S,,,,9.33,0.003,2011ApJ...730...43B,,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4303869526257075968,1H1956+115,299.8409,11.7073,0.02013168612942986,,,,,,,3A 1957+115,299.8509,11.7073,0.0,,4U 1957+115,299.813,11.717,0.06150000095367431,,,,,,,1WGA J1959.3+1142,299.8483,11.7102,0.003611111111111111,,,,,,,,,,,,4U 1957+115,299.85,11.702,0.026666667064030966,,2SXPS J195924.1+114231,299.85048,11.70863,9.722222222222222E-4,,4XMM J195924.3+114232,299.851319,11.709079,5.277913888888889E-4,,,,,,,,,,,,0,,,,
V* QZ Vul,301.04220472120926,25.290850765953863,1.891203390227424E-7,,confirmed,K3-7V,1995MNRAS.277L..45C,,BH,1995MNRAS.277L..45C,,,7.2,1.7,2004AJ....127..481I,0.32,0.15,2004AJ....127..481I,8.26,2.4E-5,1995MNRAS.277L..45C,520.0,5.1,1996PASP..108..762H,,,,,,,,,,18.9,4.2,1996PASP..108..762H,,,,,,,,,,Gaia DR3 1834712004820142720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J20040954+2517181,301.039768,25.288376,3.6111109786563447E-5,,1834712004820142720,301.04220472120926,25.290850765953863,1.891203390227424E-7,
INTREF  1012,303.15730783536156,38.18351819815207,1.5414072614577085E-8,,confirmed,FV-III,1998IAUC.6931....1C,,BH,2002A&A...384..163C,,,11.8,-1.0,2023arXiv230706988D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 2061673641720429312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J20123772+3811008,303.157194,38.183575,1.9444444527228672E-5,,2061673641720429312,303.15730783536156,38.18351819815207,1.5414072614577085E-8,
V* V404 Cyg,306.0159085524506,33.86717686476381,1.4574812311265205E-8,,confirmed,G8-K1IV,2004MNRAS.354..355J,,BH,1994MNRAS.271L...5C,,,10.0,2.0,1992ApJ...401L..97W,,,,155.0,0.0024,1994MNRAS.271L...5C,209.0,0.7,1994MNRAS.271L...5C,,,,,,,,,,114.0,6.0,1992Natur.355..614C,3008.0,-521.0,676.0,,,,3008.0,,,Gaia DR3 2056188624872569088,,,,,,,,,,,,,,,,,,,,,,,,,,1WGA J2024.0+3351,306.0158,33.8666,0.003611111111111111,,1RXS  J202405.3+335157,306.02209,33.86597,0.003611111111111111,,,,,,,,,,,,2SXPS J202403.8+335200,306.01588,33.86692,4.4444445106718274E-4,,4XMM J202403.8+335202,306.015951,33.867254,6.449027777777778E-5,,2CXO J202403.8+335201,306.01591968522075,33.86721847726158,1.973033761065242E-4,,2MASS J20240382+3352021,306.015944,33.867275,1.6666666294137637E-5,,2056188624872569088,306.0159085524506,33.86717686476381,1.4574812311265205E-8,
SWIFT J2037.2+4151,309.29999999999995,41.85,3.8888888888888887E-4,,candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likely Symbiotic;2021MNRAS.507.3423M,SWIFT J2037.2+4151,,,,,,,,,,,,,,,,SWIFT J2037.2+4151,309.273,41.835,0.04016666809717814,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J203705.6+415003,309.27361,41.83426,9.722222222222222E-4,,,,,,,,,,,,,,,,,0,,,,
IGR J21188+4901,319.5,49.016666666666666,2.777777777777778E-4,,confirmed,K7-M4V,2012ApJ...761....4O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IGR J21188+4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
V* LZ Aqr,320.25,-6.116666666666666,2.777777777777778E-4,,confirmed,K7V,2002MNRAS.329...29C,,NS,2008ApJS..179..360G,yes,2008ApJS..179..360G,1.46,0.39,2002ApJ...581..570T,0.53,0.39,2002ApJ...581..570T,5.96,5.0E-4,2002ApJ...581..570T,287.0,12.0,2002MNRAS.329...29C,,,,,,,0.00392,2.2E-4,1999ApJ...521..341T,-110.0,8.0,2002MNRAS.329...29C,,,,,,,,,Type I burst;2008ApJS..179..360G;,V* LZ Aqr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
CXOU J212958.1+121002,322.49185266761066,12.167218767737484,1.1627050240834555E-6,,confirmed,,,,NS,2022ATel15640....1H,yes,2022ATel15640....1H,,,,,,,0.376,3.0E-6,2005ApJ...634L.105D,,,,,,,,,,,,,,,,,,,10.709,0.096,2021MNRAS.505.5957B,10709.0,NGC 7078,UCXB; 2005ApJ...634L.105D;Type I burst;2022ATel15640....1H;,Gaia DR3 1745948328028794112,1H2128+120,322.6542,12.2404,0.056941005637486046,,,,,,,3A 2127+119,322.4742,12.1999,0.06286116696433307,,4U 2129+12,322.493,12.167,0.05033333301544189,,,,,,,1WGA J2129.9+1210,322.4937,12.1702,0.003611111111111111,,,,,,,4FGL J2129.9+1208,322.4824,12.1439,0.088192,,4U 2129+12,322.512,12.176,0.026666667064030966,,2SXPS J212958.4+121002,322.49358,12.16746,9.722222222222222E-4,,,,,,,2CXO J212958.1+121002,322.49217056836517,12.167285462646687,1.9719805588546663E-4,,,,,,,1745948328028794112,322.49185266761066,12.167218767737484,1.1627050240834555E-6,
